rows,50000
columns,7
x1,x2,x3,x4,x5,x6,F14
0,5,2,-5,5,4,inf
-2,1,2,-4,1,3,3.0
3,-3,-1,-3,-2,2,12.0
3,5,1,5,-1,-4,33.333333333333336
-5,3,-3,2,-3,-4,4.8
2,-3,-1,-3,-4,5,90.0
-5,5,-4,4,0,-5,0.0
3,3,4,-2,-5,2,5.0
4,2,5,-4,3,1,-1.2
-3,-1,2,-3,0,5,-0.0
5,-5,1,-4,-2,3,-24.0
1,2,-2,3,-4,2,24.0
2,-2,-1,-5,0,3,-0.0
-3,-1,2,4,1,0,0.0
-5,-4,2,4,3,4,19.2
-2,-2,-4,5,-4,3,15.0
-1,-3,-5,-4,4,-2,-19.200000000000003
2,0,-3,4,0,-1,inf
-3,5,5,-4,-4,2,-10.666666666666666
-2,-3,-2,3,3,2,-13.5
0,0,-3,-1,-3,-4,inf
0,4,3,-4,-1,3,inf
4,-1,4,-3,-4,4,-3.0
-5,1,3,1,5,2,-0.6666666666666666
1,-2,-1,2,0,4,0.0
-5,3,0,-5,5,-4,inf
-1,0,3,-5,2,3,inf
4,-3,-4,-3,2,3,-3.375
2,-2,5,5,1,2,-2.0
0,-1,4,-2,-2,-1,inf
3,3,-2,-2,-5,1,-5.0
0,5,-4,4,-3,-4,inf
-4,2,-1,-5,3,2,-15.0
-1,-2,1,0,-5,-1,inf
-3,0,4,4,1,3,inf
-3,3,3,-1,2,-5,-3.3333333333333335
-5,1,5,-5,3,3,1.8
4,-4,-2,-3,-5,-1,-7.5
-4,2,-4,1,3,1,0.375
-3,4,0,-3,-2,0,inf
-5,2,4,0,5,5,inf
-5,-1,3,4,-1,-2,0.5333333333333333
3,-1,-1,-4,-5,5,33.333333333333336
0,-5,3,-1,3,1,inf
-5,0,-5,2,0,3,inf
5,4,-5,-3,2,2,1.92
4,4,-1,-2,2,5,20.0
-5,-2,-2,-5,-1,3,-3.0
0,-4,1,-3,4,-1,inf
4,-5,1,-2,0,2,0.0
5,-4,5,-4,-5,-4,12.8
-4,-2,-1,2,1,1,-1.0
-3,5,-4,-1,-4,-4,-6.666666666666667
-2,5,3,4,-5,3,49.99999999999999
-1,-2,0,-4,1,2,inf
1,-4,-5,-3,-1,-1,-2.4
3,-5,4,2,-1,-4,-3.3333333333333335
-1,-4,5,-2,5,4,-32.0
5,2,-1,-4,4,2,12.8
3,1,-2,4,-4,1,2.6666666666666665
-5,-1,1,2,-3,1,-1.2
5,0,1,-2,-4,-4,inf
-4,3,-5,1,-1,-3,0.45000000000000007
-1,4,-4,3,4,-2,-24.0
0,-1,-5,-3,1,-5,inf
-5,-1,-1,1,4,-5,4.0
2,4,5,5,5,1,10.0
-5,3,5,1,3,2,-0.72
-1,3,-5,2,0,4,0.0
1,2,-5,-1,-1,5,-2.0
-2,3,-3,-5,4,-1,10.0
-1,5,4,2,-4,-3,-30.0
-4,5,5,1,-1,4,1.0
-1,-2,1,-2,0,3,-0.0
-4,-2,-3,-3,-2,-1,1.0
-3,3,2,1,5,-2,5.0
-3,-4,-3,-4,2,-1,-3.5555555555555554
1,5,-1,-3,-5,-5,375.0
-2,4,-1,5,5,-1,-50.0
-2,5,-4,-5,-2,3,18.749999999999996
1,1,1,2,3,4,24.0
-3,3,2,2,2,-2,4.0
-2,-3,3,5,5,1,12.500000000000002
-3,5,1,-3,4,-3,-60.00000000000001
5,0,3,4,2,-5,inf
-3,2,-4,1,-3,-1,0.5
-4,-2,4,-4,3,1,-1.5
-3,-3,5,2,-5,5,-10.0
5,-4,2,0,-1,3,inf
0,2,3,-1,-1,-2,inf
0,1,1,-4,-2,-3,inf
3,0,1,1,0,-5,inf
0,-4,-5,2,5,1,inf
-5,3,-1,5,-2,0,0.0
-1,-3,-2,-2,0,5,0.0
-2,-4,1,-4,-2,-4,-64.0
2,-1,-4,4,5,2,5.0
-5,3,3,-2,-3,-1,1.2
-4,1,1,-5,-1,-5,6.25
-4,3,-1,-5,-1,5,18.75
3,-3,-1,-1,4,0,-0.0
0,-4,2,0,4,2,inf
5,4,3,-4,-4,3,12.8
5,4,-2,2,3,-2,4.8
5,-1,4,2,2,4,-0.8
4,4,5,-1,-5,-4,-4.0
-3,5,3,-4,2,5,22.222222222222225
-2,1,-2,0,-1,-3,inf
3,0,-1,-1,2,2,inf
-3,-1,-1,-4,2,-3,-8.0
-2,4,4,5,-5,-5,-62.5
-2,-1,-1,0,5,-2,inf
4,3,3,5,0,-1,0.0
-3,-1,1,5,5,0,0.0
0,-1,1,0,2,-5,inf
-2,-4,3,-1,3,-5,10.0
5,0,-5,-1,3,3,inf
-2,-3,4,-5,-3,-5,-28.125
-4,-3,-1,0,2,0,inf
5,0,-3,0,-4,1,inf
0,3,2,0,-3,1,inf
4,-2,-2,-3,0,1,-0.0
3,2,1,3,0,-2,0.0
4,-4,-4,0,5,-5,inf
-5,-2,1,1,4,4,6.4
-2,-4,1,-4,1,-2,16.0
2,-2,4,-3,-1,2,-1.5
0,-3,-2,4,-3,-2,inf
0,-3,0,3,2,-2,inf
5,0,-2,-5,-5,-2,inf
-4,2,4,-4,-1,3,-1.5
4,0,-3,3,-5,0,inf
-5,-4,-4,4,3,0,-0.0
-5,2,2,0,-3,-2,inf
1,0,-2,1,4,0,inf
1,-4,4,1,0,-4,-0.0
0,-4,-4,1,2,-1,inf
0,-5,2,5,3,2,inf
3,-4,5,-4,4,-4,-17.066666666666666
0,3,5,-2,-1,1,inf
2,3,-5,-1,-2,-3,1.8000000000000003
4,-3,5,-5,5,2,7.5
-3,-3,3,0,-5,-5,inf
-4,-4,4,0,-4,4,inf
-4,4,1,-4,3,-3,-36.0
0,-4,-3,-5,4,-5,inf
2,-3,2,-5,-3,-5,56.25
1,-4,5,-1,4,0,0.0
-2,-1,-4,-2,1,-4,-1.0
3,2,0,-4,-1,3,inf
-4,-3,4,2,0,5,0.0
-1,-4,-3,3,-4,4,64.0
1,5,0,2,1,0,inf
1,2,-1,3,0,-1,-0.0
4,5,-5,-4,2,3,6.0
-2,-3,-5,-3,4,1,3.5999999999999996
2,-5,-5,1,1,0,0.0
5,1,4,-5,-1,-1,-0.25
5,1,0,-1,-2,-3,inf
-3,4,3,3,5,5,-33.333333333333336
2,3,-5,-4,2,-2,-4.800000000000001
3,5,5,3,-1,5,-5.0
-2,-1,-1,-4,-1,1,-2.0
3,-4,1,-2,1,-2,-5.333333333333333
2,-4,-4,-2,1,2,-2.0
-2,1,-1,-4,-5,5,50.0
3,3,3,0,-3,2,inf
0,-3,-3,0,5,1,inf
2,-1,1,1,2,-2,2.0
-4,-1,5,0,-4,5,inf
2,-3,1,3,-1,-4,-18.0
-2,1,-2,1,2,-1,-0.5
4,-2,4,2,-4,0,-0.0
-2,0,3,-5,1,-4,inf
1,-4,5,3,-4,-3,-28.799999999999997
2,0,-2,-2,-1,-5,inf
5,4,3,-4,3,4,-12.8
1,3,0,-1,3,5,inf
-1,0,3,0,1,-1,inf
3,0,4,-2,-4,-3,inf
3,5,-2,-2,3,5,25.0
-5,4,-3,-5,-3,1,4.0
-1,-2,1,1,3,2,12.0
3,2,-2,-1,-2,5,-3.3333333333333335
5,-3,1,-2,0,-4,0.0
-5,-4,-2,3,-4,-3,-14.400000000000002
-2,-2,-5,-3,-1,1,-0.6
-5,4,-2,-1,3,-5,6.0
4,-1,-3,5,2,3,2.5
-2,-5,-2,5,0,1,-0.0
3,3,1,0,4,2,inf
5,5,0,1,0,-1,inf
-1,-5,1,-1,-3,2,30.0
-4,5,4,-1,-4,-4,5.0
-5,-3,0,2,-5,1,inf
4,2,-3,-4,5,3,10.0
-5,-5,-5,-5,2,-5,-10.0
4,0,-3,-4,5,-3,inf
3,3,0,4,-2,5,inf
4,-4,-3,3,-2,-5,10.0
2,-2,-4,3,2,2,3.0
-5,-2,3,5,-3,3,-6.0
-3,2,0,1,0,0,inf
-3,5,0,-1,-5,2,inf
-3,5,-3,2,1,0,0.0
-3,5,4,2,3,-1,2.5
0,-4,-3,3,3,5,inf
5,0,-4,2,1,5,inf
-5,-1,-1,4,4,-1,3.2
-1,0,4,5,-3,-3,inf
-1,2,1,0,-1,-3,inf
2,3,-4,-3,4,0,0.0
-1,5,2,1,0,5,-0.0
3,3,1,2,-4,-3,24.0
1,-5,2,3,4,-1,30.0
-4,1,-5,3,0,-3,0.0
2,5,2,4,-1,0,0.0
3,2,0,-1,2,5,inf
-5,-2,-3,-4,-1,-1,0.5333333333333333
4,-2,3,2,-1,-5,-1.6666666666666667
-3,-1,-2,0,3,3,inf
1,2,-4,-5,-3,2,-15.0
0,-3,0,5,3,2,inf
1,1,4,2,4,4,8.0
4,0,-2,-5,1,0,inf
-4,-2,-3,0,3,3,inf
-5,-5,3,5,4,5,33.333333333333336
-2,1,3,-5,2,4,6.666666666666667
-5,-4,3,-3,-1,1,0.8
-3,-2,3,2,1,4,1.7777777777777777
-4,3,5,2,-3,1,0.9000000000000001
-3,4,-2,-1,2,-3,4.0
4,-2,-1,0,-4,4,inf
0,2,-3,1,-5,-5,inf
3,1,5,-1,-2,5,0.6666666666666666
-4,2,-1,-3,-5,4,30.0
3,3,-3,1,1,0,-0.0
2,-4,-1,-4,1,3,-24.0
-1,-5,0,0,-3,1,inf
3,0,4,-3,2,-1,inf
1,4,1,0,2,3,inf
4,2,2,5,1,-1,-1.25
0,-5,-2,-4,2,1,inf
-4,1,5,3,1,5,-0.75
-3,-4,-3,-3,1,-5,-6.666666666666667
-2,0,-1,-2,5,-2,inf
-1,1,4,-5,2,5,12.5
3,2,5,-1,5,-1,0.6666666666666666
5,4,3,1,-1,-2,0.5333333333333333
3,-3,1,-3,-5,-5,75.0
-4,2,4,-2,-3,3,-2.25
-5,2,-5,0,-3,2,inf
1,3,4,-5,3,-1,11.25
-3,5,-5,1,4,-1,-1.3333333333333333
1,1,-4,-1,-1,2,-0.5
2,-3,2,-2,3,4,18.0
-5,5,-1,0,0,0,inf
5,3,-2,-5,3,1,4.499999999999999
2,2,-5,-1,-3,0,0.0
3,-5,4,2,5,2,-8.333333333333334
-2,3,5,3,-4,1,3.5999999999999996
0,3,-5,-3,-5,4,inf
3,-2,-1,0,4,-4,inf
-1,-2,-1,2,-1,-1,-4.0
4,-3,2,-4,-3,4,-18.0
5,-1,3,0,-1,-1,inf
-4,0,5,2,-3,4,inf
0,0,3,-3,-5,-3,inf
4,-2,0,-3,-5,-5,inf
5,2,4,2,-2,1,-0.4
1,1,4,5,-5,5,-31.25
-4,4,1,-3,-4,-5,60.0
-4,-5,1,0,1,-5,inf
-4,-5,-3,-5,0,-1,0.0
-5,-1,4,2,-4,0,0.0
0,0,-4,3,-4,-3,inf
3,-1,-5,-1,-2,5,0.6666666666666666
-4,4,5,-1,3,-3,-1.8
5,-1,0,0,-5,1,inf
-4,-1,-4,0,-5,1,inf
-1,-4,-2,4,4,-1,32.0
3,-2,-5,-2,1,2,-0.5333333333333333
4,-2,-2,-3,-4,1,3.0
-4,-1,5,5,5,-2,-2.5
5,3,-4,4,-3,1,1.7999999999999998
-4,4,-4,3,4,-5,-15.0
-2,2,2,2,-2,3,6.0
-5,5,4,-1,0,-4,0.0
2,1,1,3,3,-5,-22.5
-2,1,5,-4,2,-4,-3.2
-2,3,3,4,0,2,-0.0
2,3,5,3,0,-2,0.0
-2,-3,5,-4,2,0,-0.0
1,1,5,3,2,-1,-1.2
3,4,-3,-3,5,-5,-33.333333333333336
3,4,-5,-1,4,4,4.266666666666667
2,3,4,3,-5,3,-16.875
-2,4,1,2,3,-4,48.0
0,3,-1,4,-5,5,inf
1,-3,3,1,2,5,-10.0
-4,5,-3,1,-1,-2,0.8333333333333333
3,-5,-4,-3,5,5,-31.250000000000004
-4,5,1,-1,2,-3,-7.5
3,4,0,3,-2,4,inf
1,-3,-2,2,-2,-1,6.0
1,4,-2,2,2,4,-32.0
-5,3,3,5,4,3,-12.0
-1,2,-5,5,-1,2,-4.0
3,-3,1,0,5,-3,inf
0,3,5,-3,0,3,inf
5,-5,5,2,-5,-2,-4.0
-3,2,5,-3,-5,1,-2.0
4,-1,1,1,3,-3,2.25
1,5,-2,-3,-2,5,-75.0
3,-4,0,5,4,-3,inf
3,-5,1,2,5,4,-66.66666666666667
-5,-3,0,1,2,-1,inf
4,5,2,3,4,-3,-22.5
-5,5,0,2,1,4,inf
-2,4,-1,-2,3,-2,24.0
-4,5,2,1,1,5,-3.125
0,-2,2,5,4,-2,inf
4,-4,-2,3,2,1,3.0
-3,2,5,-2,2,-3,-1.6
4,3,5,2,5,2,3.0000000000000004
4,-1,-2,-3,-1,5,1.875
-1,-2,-5,-5,-2,-3,12.0
-2,-1,-4,1,1,0,-0.0
-5,2,4,-4,3,0,0.0
-1,-3,1,3,0,3,0.0
1,4,-5,-2,5,-5,-40.0
0,-3,3,3,-4,-2,inf
-3,-3,-1,1,-3,-1,-3.0
5,-4,4,-4,1,-1,-0.8
-5,1,1,-1,3,0,0.0
-5,-1,0,5,-5,2,inf
3,0,1,2,-1,1,inf
0,5,-2,-4,5,-1,inf
2,-4,1,-5,0,4,0.0
2,-2,-5,-4,-5,5,20.0
-2,-2,5,5,4,-1,-4.0
-5,5,-5,5,4,-2,-8.0
3,3,-5,-5,4,-1,-4.0
0,3,1,-2,2,-2,inf
-3,2,-5,0,-2,5,inf
3,-3,0,5,-4,-2,inf
-3,1,1,-5,-2,-4,13.333333333333332
-3,5,2,2,-4,2,13.333333333333334
0,-5,-5,-5,-5,0,inf
2,2,-3,4,2,-2,5.333333333333333
-5,-5,5,5,3,1,3.0
2,-5,0,2,0,1,inf
-5,0,-2,-4,-1,3,inf
3,-3,-4,5,0,1,0.0
-1,0,0,-4,4,2,inf
-5,1,-2,-1,5,0,-0.0
2,2,0,0,2,3,inf
-2,2,2,-3,4,-4,-24.0
-5,0,2,5,2,1,inf
-3,0,0,-3,1,1,inf
1,-3,2,4,1,1,-6.0
-2,-2,2,-2,2,3,-6.0
1,4,2,2,4,5,80.0
5,1,2,0,5,2,inf
-3,-2,5,-3,3,-5,6.0
2,-1,-5,4,4,-5,-8.0
-5,-4,5,1,-3,5,-2.4
4,5,2,0,-2,0,inf
1,3,4,0,-3,1,inf
2,-4,-5,-5,-3,-3,-18.0
-3,5,4,-4,1,-1,-1.6666666666666667
-2,2,0,-4,-5,-1,inf
-4,-3,-2,3,3,1,-3.375
3,3,4,-2,1,-2,1.0
-5,0,4,-1,3,0,inf
5,1,-2,5,-2,-5,-5.0
-4,5,5,-4,-1,-4,4.0
-1,5,-1,-1,5,3,-75.0
-3,2,5,0,2,0,inf
0,1,-2,2,2,2,inf
-5,-1,-3,5,-2,0,-0.0
-2,4,1,-4,1,-4,-32.0
5,3,5,5,1,0,0.0
-3,3,-1,4,4,-5,-80.0
1,-4,0,-5,0,-3,inf
3,3,-4,2,-2,4,4.0
3,-1,-4,4,-2,1,-0.6666666666666666
0,-2,5,-4,-5,2,inf
-3,4,-4,4,0,-2,0.0
1,4,-5,0,-1,5,inf
-1,4,-5,-1,4,2,-6.4
3,3,1,-1,3,5,-15.0
0,-1,0,-5,2,3,inf
-2,0,-5,5,-4,-3,inf
-4,5,-4,-5,-3,-5,-23.437499999999996
-2,-2,5,-5,-1,-5,-5.0
-3,-5,-2,4,-2,-2,-13.333333333333334
-3,-2,5,5,2,2,2.6666666666666665
-3,3,5,-4,3,-1,-2.4
-5,2,-1,0,2,-4,inf
-2,2,0,5,-2,-3,inf
-2,4,4,-1,3,0,0.0
2,2,3,-4,-2,1,2.6666666666666665
4,-1,-5,-2,-3,4,1.2
-3,3,2,1,3,2,-3.0
0,-2,1,-5,-2,-3,inf
1,3,-2,4,0,-3,-0.0
1,-1,3,-1,1,2,0.6666666666666666
-5,-2,-3,1,2,-1,0.26666666666666666
5,4,-1,2,4,3,-19.2
-1,1,1,-1,4,-2,-8.0
1,4,3,5,5,-4,-133.33333333333334
-1,5,-1,2,-5,4,-200.0
2,-4,-4,2,-2,1,-2.0
-4,-4,4,-4,2,3,-6.0
1,-5,-4,-1,2,-4,10.0
-3,-1,4,-2,-4,-1,-0.6666666666666666
5,-4,1,3,-2,-2,-9.600000000000001
-1,0,3,0,-5,5,inf
-4,-2,0,-4,-3,4,inf
0,1,-5,4,-4,-3,inf
5,3,-2,-2,1,0,0.0
-2,-4,0,5,-3,3,inf
4,-5,-4,5,-2,1,-3.1249999999999996
4,0,-2,3,-2,2,inf
-1,-2,-5,-2,2,-3,-4.8
-2,-5,-1,-5,2,-1,-24.999999999999996
-3,2,5,-1,4,5,2.6666666666666665
1,4,3,4,3,-2,-32.0
5,-1,5,3,-5,-3,-1.7999999999999998
0,2,1,0,-2,1,inf
0,0,0,-3,3,5,inf
0,-2,-4,2,-2,-2,inf
-4,-4,-2,-3,5,-4,-30.0
5,4,-4,4,-2,-2,-3.2
3,1,-1,-2,3,-5,-10.0
4,5,-1,-5,-5,2,-62.499999999999986
3,5,-3,1,-2,4,4.444444444444445
4,-3,5,-3,5,3,6.75
1,-4,3,0,-2,-3,inf
-4,-3,-3,4,-3,3,9.0
-2,3,-3,-5,-5,-3,-37.5
4,1,-1,-3,-2,3,-4.5
3,0,-1,5,5,5,inf
1,-3,4,-3,-1,-3,6.75
-3,-5,-1,-5,-5,-5,208.33333333333334
2,-4,-2,-1,-3,-2,-6.0
0,4,-4,-1,-3,0,inf
4,-1,-2,-4,-3,4,6.0
0,4,0,0,0,3,inf
0,-1,0,4,-4,-2,inf
-5,5,2,5,3,2,-15.0
0,-4,-5,4,3,-1,inf
-3,3,-5,-2,5,4,-8.0
0,0,3,5,4,1,inf
3,-5,-4,-5,-4,0,-0.0
2,-3,5,3,4,-5,18.0
-4,-5,-4,0,-2,5,inf
4,-2,-5,2,3,-2,-1.2
3,3,3,-2,2,0,-0.0
0,2,5,5,-1,3,inf
1,1,-2,1,3,2,-3.0
3,-3,3,-1,1,-1,-0.3333333333333333
-2,-5,1,-3,-3,3,67.5
2,-5,3,1,1,-4,3.333333333333333
-5,0,2,3,-4,5,inf
-4,2,5,-1,1,1,0.1
1,3,-1,4,-5,3,180.0
4,-2,-2,4,2,-2,-4.0
4,2,-3,0,-4,-1,inf
4,-1,-1,1,4,-4,-4.0
1,0,-3,-3,1,-3,inf
-2,3,3,-3,-4,0,0.0
0,5,0,2,2,4,inf
-2,0,-2,5,1,-4,inf
2,2,5,3,4,1,2.4
3,1,-5,-5,3,1,1.0
-3,-4,-1,2,-5,-2,-26.666666666666668
-5,-3,0,1,4,4,inf
-4,-3,2,4,-2,2,-6.0
0,-1,1,-3,-3,-5,inf
-5,-5,1,-4,5,-2,40.0
2,2,-2,3,0,-1,-0.0
1,-4,4,-1,-3,2,-6.0
2,5,0,1,2,2,inf
-1,3,0,-1,2,3,inf
-3,-1,-4,4,-1,-3,-1.0
-4,5,-5,-4,-2,3,6.0
-2,5,3,-1,0,2,0.0
-1,5,4,-2,4,1,10.0
-5,-4,-4,3,4,-3,7.200000000000001
2,3,3,-1,3,-2,3.0
-2,5,-4,1,-1,1,-0.625
0,1,4,-5,-2,-4,inf
4,-1,5,5,-3,3,2.25
3,-5,-1,1,-5,-5,41.66666666666667
-1,-5,-2,-2,-4,-3,60.0
0,4,2,-3,-3,-1,inf
1,-4,-1,1,-5,2,-40.0
-4,2,-4,-2,-3,-2,-1.5
2,-2,-3,0,-1,4,inf
4,-4,5,-3,-3,-1,1.7999999999999998
-4,-4,2,3,1,-3,-4.5
5,4,1,-4,2,-3,19.2
5,-1,-3,-5,-2,-4,-2.6666666666666665
-1,2,2,3,4,-3,36.0
-4,-2,1,-4,0,4,-0.0
-4,4,4,2,3,4,-6.0
4,5,1,-5,-3,-4,-74.99999999999999
3,3,-4,2,-5,1,2.5
-3,2,4,0,-3,3,inf
3,-4,5,-1,5,0,0.0
-4,3,-5,0,2,-2,inf
-3,3,-2,-2,5,-5,25.0
3,-3,2,5,-2,2,10.0
3,-1,5,-2,-4,3,-1.6
-4,2,-4,-5,5,0,-0.0
-4,5,0,0,1,2,inf
-2,-5,1,-4,-5,-3,-150.0
-4,5,-3,-1,5,-4,8.333333333333332
-2,3,-4,4,0,-1,0.0
4,0,-5,5,4,-5,inf
1,0,-2,-5,2,-4,inf
4,0,-4,5,4,1,inf
1,-3,3,-2,3,-5,-30.0
0,3,5,-2,1,2,inf
5,3,-4,4,0,5,-0.0
-4,4,0,-1,2,-1,inf
4,0,1,2,4,-5,inf
2,-5,-3,-5,-5,-2,-41.66666666666667
0,5,-2,3,-4,-3,inf
5,-4,1,4,0,-5,-0.0
2,-4,-1,5,5,-2,-100.0
-2,5,0,-5,-3,-5,inf
-4,-1,-5,1,3,-3,0.45
2,-1,2,5,5,1,-6.25
0,-2,5,4,5,-1,inf
1,0,-5,-5,5,-4,inf
3,4,5,4,-1,5,-5.333333333333333
2,-3,1,4,-1,2,12.0
0,-3,1,-1,-1,-5,inf
-4,2,1,-2,0,2,0.0
2,5,2,0,0,-3,inf
2,-1,-4,-5,-4,2,5.0
5,-1,-1,-4,-1,4,3.2
-4,-3,-5,-3,-4,-3,5.3999999999999995
3,-3,-2,-1,0,0,-0.0
3,0,-4,2,2,2,inf
5,0,-2,5,-3,-1,inf
-1,4,-2,1,-4,-2,16.0
-2,-2,-1,4,-4,-2,-32.0
-1,-4,-5,-5,5,5,100.0
-1,1,4,-1,-5,4,-5.0
5,2,-2,3,2,2,-2.4000000000000004
2,-3,-4,-5,-5,-3,-28.125
5,-1,5,2,3,-1,0.24
5,-2,2,2,5,2,-4.0
-4,5,-5,-4,-5,2,10.0
0,-5,-2,0,5,1,inf
2,0,4,4,-4,0,inf
-4,4,-1,0,-2,1,inf
1,-4,0,-1,-1,-1,inf
5,0,-4,-3,-5,-4,inf
-4,0,3,-3,-4,0,inf
3,-1,-2,-1,-5,-4,-3.3333333333333335
-1,-4,-1,5,0,0,-0.0
5,-5,0,0,0,2,inf
0,-2,3,4,1,-1,inf
5,-5,2,-4,0,-4,0.0
4,1,3,-3,1,-2,0.5
-3,3,-4,3,4,-2,-6.0
4,-1,-4,-5,-2,-4,-2.5
5,-3,-5,3,-1,3,-1.0799999999999998
-1,5,4,-1,-3,-2,7.5
2,-1,-2,2,-4,2,-4.0
-4,3,1,0,-1,3,inf
0,5,4,4,-3,2,inf
-2,4,-3,-5,2,0,-0.0
-1,4,-4,5,-3,-1,15.0
4,0,-4,4,4,2,inf
2,-4,3,-2,4,5,26.666666666666668
5,2,-2,5,-2,-2,-4.0
0,-3,-1,-5,-3,-5,inf
5,-3,-2,3,3,4,10.799999999999999
-5,0,4,1,0,-3,inf
3,5,-3,2,-3,-3,-10.000000000000002
2,-3,-3,3,-3,2,-9.0
-5,0,-3,-4,2,5,inf
0,-2,-4,2,-1,3,inf
5,3,4,-2,-2,2,1.2
3,1,2,-4,0,4,-0.0
3,2,5,0,1,4,inf
-2,5,-2,0,-5,2,inf
5,3,-3,-2,-5,1,-2.0
1,4,1,-4,-4,0,-0.0
0,-5,4,3,-3,5,inf
-4,-1,4,5,1,5,1.5625
5,-4,-5,-1,2,-5,1.6
-5,-2,1,1,-4,-2,3.2
-5,4,-5,-4,-4,-1,-2.56
-2,-5,-2,3,-1,-3,-11.25
1,-3,2,-4,-2,5,-60.0
3,-3,-3,-4,-5,4,26.666666666666668
-1,-1,0,-5,2,-4,inf
-3,4,0,0,1,1,inf
3,-2,0,-4,0,-4,inf
-4,-5,2,4,2,2,10.0
-4,-2,-2,2,2,-4,4.0
2,-5,-4,-5,4,-3,37.49999999999999
-3,-5,-5,-2,2,0,0.0
-5,4,-3,-5,0,-4,-0.0
-5,-2,2,-3,-3,4,7.200000000000001
3,-1,-3,-1,3,-5,1.6666666666666667
-2,-4,4,-5,3,-2,15.0
-4,-4,1,4,-1,-3,12.0
3,-2,0,0,5,2,inf
3,5,-4,2,-4,-3,-10.0
3,5,1,-4,4,0,-0.0
3,-2,-4,-3,-1,-4,-2.0
2,1,3,2,-2,2,-1.3333333333333333
2,-5,-1,-2,-5,0,-0.0
-1,1,2,2,-4,5,20.0
4,-1,-4,3,0,-5,0.0
-3,-2,0,4,-1,5,inf
-2,-5,-3,4,3,-2,19.999999999999996
-5,0,-5,3,5,1,inf
0,-5,-3,0,-3,5,inf
-3,-5,3,-2,1,-1,1.1111111111111112
4,-1,-4,-3,3,-3,1.6875
1,-2,-3,2,-5,0,0.0
3,0,-3,1,-2,4,inf
-3,-2,-1,0,0,1,inf
-1,2,2,1,0,-5,-0.0
3,-5,5,-4,-5,-4,26.666666666666668
-2,-1,1,-3,-4,4,24.0
-4,-3,3,5,-3,5,-18.75
4,-2,3,-2,3,-1,-1.0
-2,5,5,-5,-1,5,-12.5
1,0,4,3,5,-3,inf
-1,-3,2,-3,-5,5,112.5
-3,3,5,0,5,1,inf
-5,4,-1,5,-3,1,-12.0
1,0,0,1,4,2,inf
-4,-5,1,-3,-3,4,45.0
5,0,-3,0,2,-1,inf
-4,1,1,-3,1,3,2.25
-5,-3,-5,-2,0,-1,0.0
-4,3,-3,-2,3,-1,1.5
4,3,3,-2,-1,-5,-2.5
-4,-4,4,5,-5,-3,18.75
5,-2,0,4,5,1,inf
2,2,-2,-2,-2,-3,6.0
-1,-2,3,-2,-1,3,4.0
0,-1,2,-1,-2,3,inf
-3,-5,2,4,-1,-2,6.666666666666667
-2,-1,0,-1,0,5,inf
3,-3,5,0,-5,2,inf
1,4,-3,-2,5,-3,-40.0
0,-5,4,1,-4,5,inf
2,-1,0,3,0,-2,inf
2,5,5,4,0,-1,0.0
-5,-5,5,0,-1,-2,inf
-5,5,-3,5,-2,2,-6.666666666666667
-2,-2,5,-1,2,3,-1.2
4,4,-4,5,-3,2,7.5
-1,-4,-5,-5,-5,2,-40.0
2,-4,5,4,-5,3,24.0
5,1,-2,-2,5,-1,-1.0
-3,0,-1,3,5,-1,inf
-3,0,3,-2,5,1,inf
3,-1,-2,3,2,1,1.0
-1,4,-1,-3,-3,5,180.0
-2,-5,1,4,-4,-5,200.0
1,-1,-4,2,-1,3,-1.5
-2,-4,-5,-4,0,-1,0.0
1,-4,0,3,1,2,inf
-2,-4,-4,0,-1,-1,inf
-4,2,4,-1,-2,1,-0.25
2,4,3,1,-4,1,-2.6666666666666665
-3,1,4,1,2,0,-0.0
-4,5,-3,0,0,1,inf
5,-5,2,2,-2,-2,-4.0
-2,-2,-2,0,-2,4,inf
4,1,-4,-4,2,-4,-2.0
-3,-1,-4,-2,1,5,0.8333333333333334
2,4,5,-4,-1,2,3.2
-4,-4,2,-1,-2,4,4.0
-1,-5,4,5,2,-3,-37.49999999999999
5,4,-2,4,2,-4,12.8
4,5,-5,-3,-3,-4,8.999999999999998
-4,5,1,2,0,3,-0.0
1,-5,-1,-5,4,3,-299.99999999999994
-3,-1,0,-2,3,-5,inf
-2,-5,5,0,-5,3,inf
3,-5,2,2,-2,1,3.3333333333333335
-2,2,3,4,-2,-4,-10.666666666666666
-3,-4,-5,-2,3,-4,-6.4
-5,5,5,-5,3,1,3.0
2,5,3,3,-5,4,-50.0
2,-5,3,-1,-3,-1,2.4999999999999996
-2,0,2,4,-2,3,inf
2,3,-1,2,-2,4,24.0
4,-3,-5,1,3,1,0.45000000000000007
-1,4,2,2,-2,2,16.0
4,-5,1,-4,1,4,20.0
5,-2,5,-3,-3,0,0.0
3,3,-5,2,-3,-1,-1.2
1,-3,1,2,-2,-5,-60.0
-1,-4,1,-5,-5,5,500.0
-5,-4,3,-2,-2,2,2.1333333333333333
-2,2,3,2,-5,-3,-10.0
-1,-3,-1,0,2,1,inf
-4,4,5,0,0,-1,inf
1,1,3,5,1,3,5.0
2,-2,-2,5,1,-4,-10.0
3,-3,3,-3,-3,-4,12.0
-1,-4,4,-2,4,2,-16.0
0,3,-4,-3,4,-1,inf
