rows,50000
columns,7
x1,x2,x3,x4,x5,x6,F14
1,3,5,2,-1,-4,0.13333333333333333
1,-4,-3,-3,-1,2,0.05555555555555555
2,5,4,-5,4,5,-0.1
-3,1,-1,2,2,-1,-0.3333333333333333
-5,0,3,2,0,3,inf
5,-1,5,-3,-5,1,-0.06666666666666667
5,0,-5,4,-1,4,inf
2,-3,-5,-1,-2,0,-0.0
-2,-4,-4,-1,5,5,0.78125
-4,5,-4,-1,-3,5,0.1875
5,-2,-1,-1,3,5,-1.5
2,-1,0,-3,2,5,inf
1,-1,0,4,1,3,inf
5,-3,-5,4,-1,-1,0.0033333333333333335
-3,-3,-5,-2,-1,4,-0.044444444444444446
2,0,-2,-3,-1,-4,inf
-2,-4,4,-5,0,-5,-0.0
3,0,0,-3,-4,0,inf
-5,5,2,-5,3,-4,-0.048
-3,0,5,1,0,1,inf
1,-2,-4,5,3,-4,-0.3
3,-3,4,4,-1,2,0.013888888888888888
-5,4,-1,1,3,4,0.6
0,1,3,-3,3,-5,inf
5,2,-5,0,1,-4,inf
2,-2,1,1,3,4,-3.0
0,-4,4,3,4,5,inf
-1,1,3,5,1,2,-0.13333333333333333
5,0,2,3,-1,0,inf
-2,1,3,5,-5,3,0.5
4,-5,-5,-5,4,4,-0.032
-3,-1,0,0,-5,-5,inf
-1,1,1,2,4,0,-0.0
3,0,4,-3,-4,-4,inf
-2,3,0,-1,-1,3,inf
5,5,-2,2,-1,1,0.01
1,-4,-3,4,-3,1,-0.0625
4,-2,4,-4,0,0,0.0
-1,3,0,-1,1,-2,inf
-3,-4,3,-3,3,-3,0.08333333333333333
-1,-5,-1,-4,0,5,0.0
1,-4,-3,1,-1,1,-0.08333333333333333
1,1,1,2,3,-1,-1.5
-1,2,-2,-3,-5,3,1.25
2,5,-3,-5,3,-5,-0.1
0,-2,3,4,4,-2,inf
1,0,4,-1,-1,-2,inf
-3,-1,0,5,0,3,inf
-5,-4,4,-1,5,0,-0.0
0,2,-5,4,-5,0,inf
3,-4,0,-4,-3,-5,inf
-5,1,-3,-5,2,4,-0.10666666666666667
0,-1,1,-3,3,-5,inf
-1,2,5,2,4,5,-1.0
1,0,-5,-1,0,-3,inf
-3,-2,5,1,5,-3,-0.5
-4,-5,5,-5,4,-4,0.032
3,-4,-1,-1,-1,4,0.3333333333333333
5,-4,5,-3,-1,2,-0.006666666666666667
0,1,5,-4,4,3,inf
4,-5,-4,-5,-1,-3,-0.0075
3,5,-3,3,1,4,-0.02962962962962963
-1,-2,5,5,-1,4,-0.08
2,-1,2,3,1,-1,0.08333333333333333
-4,-1,3,-2,-1,1,0.041666666666666664
3,-4,2,-2,1,-1,-0.020833333333333332
-2,1,4,0,5,1,inf
1,-3,0,-1,1,-5,inf
0,2,1,0,4,0,inf
-2,0,2,-4,3,-5,inf
4,1,1,3,2,2,0.3333333333333333
-3,3,-5,5,4,1,0.017777777777777778
-5,0,-4,0,0,-5,inf
5,-3,5,1,5,5,-0.3333333333333333
-2,-4,-3,-3,5,1,0.06944444444444445
3,1,5,1,-1,3,-0.2
3,-4,-4,-2,0,-4,-0.0
-5,5,0,-2,-5,-3,inf
0,4,4,0,4,3,inf
-1,5,-3,0,5,-4,inf
4,-4,-1,-2,2,-4,0.25
0,-3,2,1,5,4,inf
-3,3,2,-4,0,0,0.0
0,4,3,-2,-3,-1,inf
3,0,-4,-1,0,-4,inf
-4,-2,3,1,-4,-3,0.5
-2,5,5,-1,0,4,0.0
0,4,1,3,-4,3,inf
3,0,2,2,-2,3,inf
-2,2,4,-2,-5,-3,0.46875
-5,-2,5,-1,4,3,-0.24
1,-5,-1,-4,-1,2,0.1
4,-1,-5,-3,-5,-3,-0.25
5,4,-4,1,4,-2,0.1
0,-1,3,-1,3,3,inf
5,-3,3,0,1,4,inf
1,-4,-2,1,-1,2,-0.25
2,4,-3,-3,4,-3,-0.16666666666666666
-4,-3,2,-5,0,-3,-0.0
-4,-1,-4,3,2,2,-0.08333333333333333
4,-3,5,-1,-1,-1,0.016666666666666666
-2,1,-5,4,4,-2,-0.2
1,2,-3,-5,4,5,0.6666666666666666
-1,-4,-4,4,-5,4,0.3125
2,3,2,3,2,5,0.2777777777777778
3,2,-4,4,-5,-3,-0.15625
4,2,3,-1,3,-4,0.5
-3,3,5,0,4,-5,inf
3,-3,-5,-2,-5,2,0.1111111111111111
3,-3,4,-5,-1,4,-0.022222222222222223
-5,0,-5,4,-3,0,inf
0,-3,5,4,4,5,inf
0,-2,0,-5,-1,-4,inf
-1,-5,-4,-1,3,-2,-0.3
-1,1,-4,-5,1,-1,0.05
-3,2,-4,-5,-5,-1,-0.041666666666666664
-4,2,5,-2,2,4,0.1
2,3,5,-5,-2,1,0.013333333333333334
3,4,0,-3,-5,0,inf
1,1,3,3,1,4,0.4444444444444444
1,5,0,-3,-3,-1,inf
4,-1,2,-5,-3,2,-0.15
0,3,-3,1,-4,-3,inf
0,-1,-3,3,3,0,inf
3,0,1,2,-5,-3,inf
-1,-4,-1,2,2,5,-1.25
5,5,-4,-5,-2,1,-0.004
-2,-1,2,0,-1,5,inf
1,5,-4,-1,3,1,0.15
3,5,4,5,2,5,0.03333333333333333
0,-3,1,-1,-1,-1,inf
0,3,5,4,5,-3,inf
-2,-4,-5,-1,-3,-5,0.375
4,-1,-4,-5,2,-4,0.1
1,4,-1,-5,-2,-5,0.5
-4,-1,-4,5,4,-2,0.1
-1,-5,-5,1,-3,-4,-0.48
2,0,2,-2,-1,-2,inf
-5,4,-3,3,4,-4,-0.08888888888888889
-4,5,4,-5,-1,1,-0.0025
-4,0,1,-5,0,-5,inf
2,-2,1,5,-3,3,0.45
1,-5,-1,-1,0,-1,-0.0
0,5,2,-5,-1,3,inf
3,2,-5,0,4,-2,inf
-2,-5,0,-3,-2,0,inf
-3,3,5,0,5,4,inf
2,-4,-1,1,3,2,0.75
-1,5,-3,2,-1,-5,0.16666666666666666
0,2,2,-3,0,-2,inf
0,1,-1,-4,2,-5,inf
-4,4,3,-2,-3,0,0.0
-5,4,5,5,-3,2,0.012
-2,0,-1,0,2,-2,inf
2,-2,-4,-3,-2,5,0.20833333333333334
1,-5,5,0,4,2,inf
-5,-2,2,-2,-4,-3,-0.3
-4,5,2,-5,4,0,0.0
1,-1,-3,1,-1,2,-0.6666666666666666
-5,2,-4,5,3,1,0.015
-2,-1,5,-2,3,-2,0.3
4,-5,-5,-4,-2,1,0.005
4,4,2,2,-5,5,-0.390625
3,-2,-2,-1,1,-5,0.4166666666666667
5,2,4,3,1,-4,-0.03333333333333333
5,3,1,5,3,0,0.0
2,1,-1,-3,1,1,0.16666666666666666
2,1,-4,2,-2,-1,-0.125
3,4,2,-4,5,4,-0.20833333333333334
3,5,-2,4,5,-3,0.125
5,-2,-4,-1,-3,1,0.075
-5,-4,0,-5,4,3,inf
-4,-4,0,-3,0,3,inf
-1,4,4,3,-1,5,0.10416666666666667
0,3,2,-1,5,-4,inf
4,5,-1,4,-5,-2,-0.125
-2,3,-4,-4,-1,4,0.041666666666666664
0,-4,0,-5,-2,1,inf
3,0,1,-1,5,0,inf
0,-1,1,-3,-4,4,inf
0,-1,4,0,-5,5,inf
-3,-1,5,3,-4,-1,0.08888888888888889
1,4,2,4,-3,1,-0.09375
2,-2,-5,-3,3,-1,0.05
3,-2,-4,4,5,-2,-0.10416666666666667
1,-4,2,-5,-1,-4,0.1
4,3,-4,2,3,5,-0.15625
-1,4,1,5,4,-5,1.0
2,4,4,1,5,2,0.3125
-3,-2,-1,-2,-2,0,0.0
-3,4,-2,2,-4,2,-0.16666666666666666
-5,0,1,-5,3,-4,inf
-1,-1,-3,2,-3,-3,-1.5
3,0,-3,-4,-4,2,inf
-4,4,-3,5,-2,3,-0.025
5,0,-4,-1,-2,2,inf
0,5,0,1,3,-2,inf
5,2,5,-1,3,2,-0.12
-5,4,-2,3,2,0,0.0
0,4,1,2,-4,-2,inf
-4,-4,-3,-3,1,-3,-0.020833333333333332
-5,-4,-3,-1,4,-4,-0.26666666666666666
-3,-1,-1,5,4,1,-0.26666666666666666
-3,3,-5,2,0,-3,0.0
5,0,0,-5,1,-2,inf
-2,-2,2,5,5,-5,-0.625
-3,5,3,-1,4,3,0.26666666666666666
-1,1,3,-5,-3,-4,0.8
-4,-2,-4,1,3,-1,0.09375
-2,-1,1,-5,2,-2,0.4
1,-4,5,3,-4,5,0.3333333333333333
-4,0,4,5,1,3,inf
-4,-4,-1,2,5,3,-0.46875
-1,-2,1,-1,5,3,-7.5
-3,-3,-4,1,1,0,-0.0
0,0,-3,-5,5,-1,inf
3,-1,-4,-5,5,3,-0.25
3,-2,3,4,-1,4,0.05555555555555555
0,5,-4,0,-1,-5,inf
5,-1,-3,2,0,4,0.0
-3,-4,5,-2,-2,-3,-0.05
-3,5,2,-2,4,0,0.0
-3,-3,5,-5,4,4,-0.07111111111111111
1,-4,-4,3,-2,-2,0.08333333333333333
3,5,-2,-1,-5,-2,0.3333333333333333
-1,5,2,-1,2,0,0.0
0,1,3,5,0,-4,inf
-5,1,-2,-4,-1,-3,-0.075
-2,-3,-4,1,-5,-5,-1.0416666666666667
2,2,0,0,1,1,inf
4,-5,-5,-3,-5,-1,-0.016666666666666666
3,-4,-4,-4,-3,-3,-0.046875
-4,4,-3,5,5,5,0.10416666666666667
0,-1,-2,3,-1,2,inf
2,1,-2,2,0,3,-0.0
-4,1,-2,-5,-5,-4,-0.5
2,-4,-3,1,3,3,0.375
0,-2,4,-5,4,0,inf
2,-1,0,1,2,-5,inf
5,2,-1,4,4,0,-0.0
-5,2,0,-5,3,4,inf
2,-4,1,-2,5,-4,-1.25
-2,1,5,-4,-5,1,-0.125
-2,-3,-3,4,5,-2,0.1388888888888889
5,1,-5,-3,5,2,0.13333333333333333
1,0,-5,0,-5,-3,inf
3,0,1,-5,-2,4,inf
-5,-2,2,1,3,-3,-0.45
4,-3,-4,-2,3,5,-0.15625
2,3,0,-3,0,1,inf
3,2,-5,4,0,-5,-0.0
-3,0,4,3,5,-3,inf
5,-2,2,-3,2,0,0.0
-1,-3,0,-1,1,-1,inf
1,5,4,4,1,1,0.0125
1,4,-1,-5,2,0,0.0
-2,0,-3,5,4,-2,inf
-3,-4,4,3,-3,0,0.0
3,-1,0,-2,2,-2,inf
-2,5,-2,-3,-2,4,0.13333333333333333
-2,-3,4,-1,-3,5,0.625
-2,4,1,-3,2,0,0.0
-1,-4,0,2,-1,3,inf
-5,-4,5,1,0,-5,0.0
-3,1,-5,-5,0,1,-0.0
-2,-1,1,-2,3,0,-0.0
5,1,4,4,-4,0,0.0
-3,0,-3,-3,5,2,inf
1,-2,-1,-5,-4,-1,-0.4
3,-5,4,-2,5,4,0.16666666666666666
0,0,-5,5,4,-3,inf
3,-4,-4,1,-4,-2,0.16666666666666666
-2,5,5,3,3,3,-0.06
2,-2,-1,2,1,2,0.25
5,-4,1,2,-4,-1,-0.1
5,-1,0,-1,1,5,inf
1,4,-3,4,4,0,-0.0
5,-2,-2,2,2,-4,-0.2
4,2,3,4,3,-4,-0.125
4,2,1,4,2,-3,-0.1875
3,0,-3,2,2,0,inf
0,5,0,-2,-2,-2,inf
-3,-2,1,-2,-4,-2,-0.6666666666666666
2,1,3,3,5,-3,-0.8333333333333334
1,1,-2,-4,-3,2,-0.75
-2,3,2,2,0,-1,-0.0
-1,3,0,-2,3,2,inf
1,1,-3,-5,-5,-5,1.6666666666666667
4,2,3,-3,2,-1,0.027777777777777776
-3,3,5,4,-2,0,-0.0
5,1,-3,-3,-5,1,-0.1111111111111111
5,-1,1,5,1,0,-0.0
2,4,5,-1,-5,-5,-0.625
1,3,3,1,0,-3,0.0
-1,3,4,5,0,-1,-0.0
0,2,4,3,-4,0,inf
4,-3,5,1,2,-4,0.13333333333333333
-1,3,2,-2,-4,-1,0.3333333333333333
-4,5,5,-2,5,-3,-0.075
3,-5,-1,2,-4,-4,0.5333333333333333
2,-4,-4,-2,5,-2,0.15625
-1,-3,2,2,-5,4,-1.6666666666666667
-1,-2,2,5,-3,-5,0.75
5,-4,3,-5,-3,-4,0.04
1,-5,-1,4,3,2,0.3
4,1,5,4,3,-1,-0.0375
5,3,0,-2,2,3,inf
2,5,4,3,-2,4,-0.06666666666666667
-1,-1,-1,1,-4,-5,-20.0
-5,1,-5,-2,-1,1,0.02
-2,5,-5,-1,2,-1,0.04
1,5,-3,5,-3,1,0.04
-2,4,3,4,-2,4,0.08333333333333333
-3,-3,1,-2,5,0,-0.0
-3,-3,-3,-5,4,-2,-0.05925925925925926
4,4,1,2,-1,2,-0.0625
-5,1,-2,-3,4,-1,0.13333333333333333
4,-1,-2,-5,-5,-2,-0.25
5,-4,-1,2,4,-2,-0.2
-5,1,-2,3,-3,-2,0.2
5,1,-1,2,4,5,-2.0
2,-5,4,5,3,-2,0.03
2,-4,1,2,0,0,-0.0
5,3,-2,3,4,4,-0.17777777777777778
3,3,0,4,0,5,inf
-5,-3,2,-2,0,2,-0.0
-5,-2,-4,-1,-2,4,-0.2
3,-4,5,5,-4,-2,-0.02666666666666667
-2,-3,5,-5,1,-2,0.013333333333333334
-1,3,3,2,-4,-4,-0.8888888888888888
2,1,1,0,5,5,inf
2,4,-2,-1,2,4,0.5
-5,0,4,-1,-4,4,inf
1,5,4,-1,-2,4,0.4
-4,2,-2,1,-3,-5,0.9375
-3,1,3,-4,-2,1,-0.05555555555555555
5,0,-4,-5,-3,2,inf
-2,4,-5,-2,5,4,-0.25
1,-4,0,-5,-4,3,inf
0,2,-5,3,1,-2,inf
4,4,-2,-1,2,-4,-0.25
2,-1,-5,-2,5,2,-0.5
4,0,5,-5,0,-5,inf
-4,1,1,0,-5,0,inf
-5,-1,-4,3,-1,4,0.06666666666666667
-2,-1,-4,1,-1,-3,-0.375
-5,3,1,1,-4,3,0.8
-4,5,-5,0,2,-5,inf
4,-3,1,2,-3,4,0.5
1,-4,3,2,5,-1,0.20833333333333334
-3,2,4,2,0,1,-0.0
-2,5,-5,5,0,0,0.0
5,-5,-5,1,-3,2,-0.048
-1,-4,5,-5,2,2,-0.04
-2,5,-5,-1,-3,-5,-0.3
-1,0,1,-2,4,-1,inf
-5,3,-3,-3,-4,-1,-0.02962962962962963
-3,-3,5,5,5,1,0.022222222222222223
-3,-2,-3,-5,5,3,0.16666666666666666
-5,-5,0,-4,4,-5,inf
0,-3,-2,2,3,-2,inf
-2,-5,4,3,-1,3,-0.025
-1,2,5,-4,-1,2,-0.05
-5,1,-3,-3,2,-4,0.17777777777777778
5,5,5,5,4,-4,-0.0256
-3,-3,3,-3,1,-5,0.06172839506172839
0,2,-1,-2,-3,3,inf
-2,3,2,-2,3,5,0.625
3,3,1,4,-1,0,0.0
-3,-3,3,-3,5,-5,0.30864197530864196
5,2,3,-1,3,5,-0.5
-3,-4,5,1,-1,-4,0.06666666666666667
4,2,-1,-3,5,-3,-0.625
-4,-3,-1,5,2,-4,0.13333333333333333
-4,1,3,2,4,-2,0.3333333333333333
-4,0,-5,4,-1,-2,inf
-4,-5,2,-3,5,-4,0.16666666666666666
1,3,0,0,-1,-2,inf
-2,2,-3,5,-3,2,-0.1
2,-5,0,-4,1,5,inf
1,0,5,-1,1,-1,inf
-2,3,-4,1,5,4,0.8333333333333334
4,-3,5,-5,-5,5,-0.08333333333333333
-4,-1,-3,-1,1,4,0.3333333333333333
-3,-3,5,-5,0,-4,-0.0
-5,5,-3,2,-1,-5,0.03333333333333333
-4,-5,-5,-2,-5,-1,0.025
2,0,-5,-3,-2,0,inf
0,3,3,0,-5,2,inf
0,1,5,-1,-1,-1,inf
0,-5,4,-3,1,5,inf
-1,1,5,-4,3,1,0.15
2,-1,-1,4,-3,0,0.0
-1,2,-4,-1,-3,4,1.5
5,0,3,-3,-2,4,inf
0,2,-5,1,-5,-3,inf
5,-3,-3,3,1,2,0.014814814814814815
4,2,1,-3,3,-4,0.5
3,2,5,3,-4,1,-0.044444444444444446
3,3,-2,5,-3,0,-0.0
5,-2,-5,-3,-3,5,0.1
5,5,1,-5,0,3,-0.0
-4,0,-1,-5,5,3,inf
-2,-4,-1,-1,1,4,0.5
1,-5,-4,5,1,0,0.0
2,3,-4,3,-5,-5,-0.3472222222222222
-1,2,-5,-5,-1,0,-0.0
0,5,-4,1,4,-3,inf
-5,-1,-1,0,5,-4,inf
0,1,2,1,1,-4,inf
4,1,-3,3,-2,3,0.16666666666666666
-5,-1,-3,-5,-5,5,-0.3333333333333333
1,0,0,-4,-5,-4,inf
1,1,2,3,2,2,0.6666666666666666
5,5,2,-2,1,2,-0.02
-1,5,4,4,0,3,-0.0
2,0,5,0,3,-1,inf
4,5,3,1,-1,2,-0.03333333333333333
5,-3,5,3,2,2,-0.017777777777777778
4,2,0,-5,-4,3,inf
-4,-5,4,0,0,-5,inf
-1,-1,-5,-5,-5,1,-0.2
2,-1,1,3,-4,2,1.3333333333333333
5,-2,3,-3,5,-4,-0.2222222222222222
5,1,0,3,1,-2,inf
0,4,4,-4,-3,-2,inf
-3,0,-1,0,5,3,inf
5,0,1,4,0,-5,inf
1,-3,-1,-2,2,-3,1.0
-4,-2,-4,-2,-1,-4,0.0625
3,-4,3,-1,3,0,0.0
3,4,4,1,-4,1,-0.08333333333333333
4,3,-2,4,-3,5,0.15625
1,-1,1,3,4,-4,5.333333333333333
-5,-1,-2,-1,-2,-5,1.0
1,4,-1,4,0,4,-0.0
-4,-5,2,-1,3,-2,0.15
3,5,2,0,1,-5,inf
-2,-2,-2,3,1,5,-0.20833333333333334
-1,0,-1,1,1,-4,inf
-1,-3,-4,0,-3,-1,inf
-4,-5,5,5,-4,1,-0.008
1,1,-1,-3,-2,0,0.0
-5,-5,0,4,3,1,inf
2,-2,1,2,3,5,-1.875
-2,3,-5,3,-2,2,-0.044444444444444446
2,2,1,-5,-5,2,0.5
-5,5,2,4,1,5,-0.025
-3,2,2,3,-1,2,0.05555555555555555
-4,-3,-5,3,2,5,-0.05555555555555555
5,-3,3,-1,1,3,0.06666666666666667
-1,2,-2,-5,-3,-3,-0.45
-1,1,-1,4,4,3,3.0
-5,-2,3,4,-3,-1,0.025
0,-4,-3,0,0,2,inf
3,2,1,-5,-5,-2,-0.3333333333333333
-5,0,-5,1,1,-4,inf
1,-3,-2,-5,5,2,-0.3333333333333333
-3,4,1,3,-1,2,0.05555555555555555
1,-4,2,2,5,3,-0.9375
-1,-1,4,4,2,-4,-0.5
-5,0,2,4,-5,-1,inf
-3,2,4,5,0,4,-0.0
3,3,4,3,-4,2,-0.07407407407407407
4,-2,1,-4,3,1,0.09375
0,1,-3,-4,-2,0,inf
3,2,3,0,-3,4,inf
0,1,1,-1,-3,-2,inf
3,4,4,0,0,-1,inf
-1,-1,1,-2,3,-4,6.0
4,5,1,-5,-3,-2,-0.06
4,4,-3,-5,3,5,0.0625
5,-4,-2,1,-1,-2,0.05
3,2,4,-4,-5,3,0.15625
-4,0,0,1,2,2,inf
-1,0,-3,2,5,2,inf
-3,-4,4,-2,2,-3,0.0625
-4,-2,0,-1,5,-1,inf
0,-1,5,4,3,-4,inf
-2,4,2,4,0,-4,-0.0
-3,5,5,5,1,0,-0.0
-2,-2,1,5,0,2,0.0
3,5,-2,-3,1,4,0.044444444444444446
-1,0,-4,-1,-5,3,inf
3,-2,4,5,-3,3,0.075
-5,-5,2,2,4,-5,-0.2
2,-5,5,4,0,-5,-0.0
3,-4,1,5,0,-3,-0.0
-2,-2,2,0,-1,-1,inf
5,-1,-3,1,-1,3,-0.2
2,1,-2,-5,-1,2,-0.1
-4,3,-2,5,-5,-3,0.125
-5,-2,1,-2,5,-4,1.0
3,4,-1,5,-4,3,0.2
-2,-1,4,-3,-3,-2,-0.25
2,-3,4,3,4,-5,0.2777777777777778
5,-4,-2,2,0,-2,0.0
3,-4,4,-4,4,0,0.0
0,-5,-5,-5,2,3,inf
1,1,0,5,-3,1,inf
-4,-5,-5,5,2,-3,0.012
-4,4,5,3,-3,-4,-0.05
0,3,-1,-4,-5,2,inf
-1,3,-3,-2,0,5,-0.0
1,-3,0,-3,5,2,inf
1,-4,-4,0,4,3,inf
-1,-2,-4,-5,-3,-2,0.15
-1,-1,-5,3,2,5,-0.6666666666666666
2,-1,3,4,-2,3,0.25
1,-5,5,2,-4,-1,-0.08
4,2,4,2,-5,-4,0.3125
2,2,-4,-3,-5,-1,0.10416666666666667
3,-3,-3,3,1,-5,-0.06172839506172839
5,-4,4,-5,-4,-3,0.03
-1,5,0,-5,-3,0,inf
-2,5,-1,-1,-1,-3,-0.3
1,3,3,-1,-1,-1,-0.1111111111111111
-2,-5,2,-1,3,1,-0.15
-5,-5,3,-5,-3,-3,-0.024
4,-5,2,2,5,4,-0.25
4,-4,0,5,4,-4,inf
-1,-5,4,-3,3,-4,0.2
5,-4,3,-4,1,-3,-0.0125
-2,5,1,-1,-3,4,-1.2
-4,-5,1,-3,-2,-3,-0.1
-3,-1,4,0,-3,2,inf
5,1,5,-4,-5,-3,-0.15
5,5,-5,0,1,-5,inf
2,-2,-2,3,0,4,0.0
1,-4,2,-5,2,5,0.25
5,-5,-2,4,-4,4,-0.08
-5,2,-5,2,-1,4,-0.04
4,4,-5,0,1,-1,inf
3,-3,0,-5,4,-1,inf
0,-5,1,0,3,4,inf
1,-3,1,-5,1,1,0.06666666666666667
2,3,-3,1,5,1,-0.2777777777777778
3,-5,1,-3,1,4,0.08888888888888889
4,4,4,-1,0,-4,-0.0
0,-1,1,-3,0,5,inf
-2,-1,-3,-1,-3,-5,2.5
-1,0,0,-4,-3,-4,inf
-2,3,4,-4,0,5,0.0
1,1,0,3,2,-2,inf
0,5,1,-4,3,5,inf
5,-4,4,-4,-1,-2,0.00625
0,1,5,3,-4,-2,inf
4,5,2,4,1,-1,-0.00625
-2,4,3,3,-4,3,0.16666666666666666
-1,0,4,-4,-1,1,inf
-4,-1,2,3,-5,2,-0.4166666666666667
-3,-4,-3,-4,4,-4,-0.1111111111111111
5,-4,2,0,-5,0,inf
-2,2,2,-5,-4,-4,0.4
-2,1,4,-3,-1,3,-0.125
2,-1,4,-4,-1,-1,0.03125
-1,-3,5,-2,2,3,-0.2
2,3,-4,-4,0,-2,0.0
5,0,-3,-4,0,-5,inf
-4,-5,1,3,-2,-4,0.13333333333333333
3,5,-3,-2,3,-4,-0.13333333333333333
-3,3,5,1,4,-2,0.17777777777777778
-1,3,-4,5,2,-3,-0.1
0,3,-4,1,-3,-5,inf
5,5,4,-5,4,2,-0.016
-2,-1,4,-4,-5,0,-0.0
-3,-3,5,3,-5,1,-0.037037037037037035
3,-5,3,5,0,4,-0.0
0,-5,1,4,-4,-5,inf
-5,-4,-1,1,4,-1,0.2
-2,4,4,2,-4,3,0.1875
2,-5,4,4,-3,3,0.05625
-5,-1,5,4,-4,4,-0.16
-3,0,-2,2,-5,5,inf
-5,-5,-2,-3,0,3,0.0
-4,5,5,-2,5,-4,-0.1
4,1,-2,0,-3,1,inf
4,-5,1,-1,-2,0,0.0
-3,-3,3,1,-5,2,-0.37037037037037035
-1,-5,2,0,-1,-5,inf
-1,1,5,-3,2,4,0.5333333333333333
3,0,2,5,4,1,inf
-4,-1,4,4,2,2,0.0625
5,-3,2,0,1,1,inf
-2,-5,-3,0,-2,-2,inf
-1,-4,-3,-3,1,-4,-0.1111111111111111
-1,1,4,-1,-3,-5,3.75
-5,-3,1,2,1,-5,-0.16666666666666666
4,1,5,-1,-3,5,0.75
-2,0,0,2,-5,4,inf
-4,-1,-4,3,5,2,-0.20833333333333334
-1,-5,0,5,1,4,inf
-3,-5,-3,-2,-1,5,-0.05555555555555555
0,3,-4,-2,-4,0,inf
2,-1,5,-2,0,-1,0.0
-5,5,-4,5,5,5,0.05
0,1,4,0,2,2,inf
-5,3,2,-1,-2,1,-0.06666666666666667
-5,4,-5,0,2,-5,inf
0,4,-2,-4,5,1,inf
-2,5,3,-4,0,-3,0.0
-1,1,-1,-5,-3,-2,-1.2
-3,-1,3,0,-4,2,inf
3,-4,1,2,-2,5,0.4166666666666667
1,-2,4,1,1,-4,0.5
-4,4,4,2,2,3,-0.046875
4,0,-3,-1,-3,0,inf
5,2,-4,3,4,5,-0.16666666666666666
5,-2,0,3,2,-5,inf
-1,-4,5,-3,4,-4,0.26666666666666666
-4,-5,3,-4,3,2,-0.025
-1,0,2,5,2,-3,inf
2,2,2,-1,-3,-3,-1.125
-5,-5,4,1,-3,3,-0.09
2,3,-2,-2,-5,-1,0.20833333333333334
5,4,4,-2,2,2,-0.025
-1,4,-3,4,5,4,0.4166666666666667
-4,1,5,1,0,1,-0.0
0,-3,3,-1,3,5,inf
4,2,-4,-1,3,5,0.46875
-2,3,1,-3,-1,-2,0.1111111111111111
3,2,-4,-5,-5,-5,0.20833333333333334
2,5,-5,2,0,2,-0.0
-2,-3,-1,4,-4,5,0.8333333333333334
1,-1,1,2,3,2,-3.0
1,-3,-2,4,-1,-4,0.16666666666666666
1,-4,-3,-4,-4,0,-0.0
-4,3,0,3,-4,3,inf
-3,0,2,4,5,3,inf
-3,-2,-4,0,1,-5,inf
-4,-2,-1,5,1,5,-0.125
-2,-5,-3,4,-1,-1,-0.008333333333333333
2,-1,1,-1,2,3,3.0
-2,3,-2,-5,1,-2,0.03333333333333333
5,-1,-2,0,1,0,inf
1,2,-2,1,-2,-2,-1.0
3,4,2,-2,0,5,-0.0
1,-4,-2,5,2,-4,-0.2
3,-1,1,1,2,4,-2.6666666666666665
5,4,0,-1,-1,4,inf
-5,5,-1,0,-1,2,inf
2,-5,5,-3,5,1,0.03333333333333333
4,-3,-1,2,-4,-2,0.3333333333333333
2,4,-3,-5,-1,-2,0.016666666666666666
2,4,-2,2,-3,0,-0.0
0,-3,-4,-3,-1,-4,inf
1,4,-2,1,-1,4,0.5
3,2,5,0,2,2,inf
0,5,1,3,5,-3,inf
-1,2,4,-1,2,4,1.0
0,-1,4,-2,-3,-1,inf
-3,-2,1,1,-5,3,-2.5
0,4,3,-5,0,-5,inf
-2,4,2,0,3,3,inf
5,1,3,2,0,5,0.0
2,-4,4,0,-4,-5,inf
4,0,0,-3,-1,2,inf
1,4,4,-3,3,5,-0.3125
-2,3,-5,1,-2,1,-0.06666666666666667
5,-3,-2,-1,-4,0,-0.0
5,-2,5,4,-3,2,0.03
-3,4,3,-4,1,0,0.0
-2,3,1,-3,3,-1,-0.16666666666666666
-5,4,5,0,-1,1,inf
-5,1,1,4,2,1,-0.1
-4,5,4,2,5,1,-0.03125
-4,0,2,-5,4,-2,inf
4,1,-5,-2,1,-3,-0.075
-5,0,1,-2,4,-5,inf
-3,3,-5,5,-5,-5,0.1111111111111111
-2,2,1,-4,-1,1,-0.0625
4,2,-1,4,-3,4,0.375
0,1,-5,-3,-2,0,inf
0,-4,0,-1,0,-5,inf
-2,-1,5,3,-1,2,-0.06666666666666667
1,-4,3,5,4,-1,0.06666666666666667
3,4,4,3,1,0,0.0
5,-5,2,2,-3,0,-0.0
-5,2,3,1,-3,0,-0.0
5,-5,5,2,3,4,-0.048
1,-2,3,3,2,1,-0.1111111111111111
-2,0,-2,-1,-1,2,inf
-4,0,5,-5,-3,2,inf
-5,4,-2,-3,-4,-5,-0.16666666666666666
-2,-2,4,-2,-4,-5,-0.625
5,-5,2,-1,-1,3,-0.06
5,-1,-2,-4,-1,0,-0.0
3,-4,4,1,-4,0,-0.0
-5,0,1,5,-1,4,inf
-5,-2,2,-1,1,-4,0.2
-2,3,-2,5,4,0,0.0
5,-4,-4,-5,3,2,-0.015
5,3,-5,1,2,-3,0.08
-5,-1,-3,0,4,4,inf
1,0,-5,2,-1,0,inf
1,-3,0,-3,4,-5,inf
4,-2,1,3,4,2,-0.3333333333333333
0,5,-5,0,0,-3,inf
2,5,-2,5,5,3,-0.15
5,-1,-2,4,2,-4,-0.2
