rows,1000
columns,11
x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,F20
-1,-3,0,-2,-1,2,-3,0,-4,1,-1.9166666666666665
1,-2,-1,-5,0,2,-4,-4,-5,5,-0.7
-4,-3,5,-3,3,2,1,-2,2,-4,0.8666666666666667
-5,1,1,1,-1,-2,3,0,1,5,2.833333333333333
-3,-2,3,2,4,-3,1,3,4,3,1.8333333333333333
-3,4,-5,2,1,5,5,1,-1,-5,1.4166666666666667
2,-1,4,0,-5,-5,4,-4,4,-5,-0.6000000000000001
5,-5,-3,-1,-4,3,1,5,-4,-1,-1.3
5,4,0,5,3,-1,-2,0,5,-5,-0.5166666666666666
3,-2,1,4,-1,5,1,-3,2,-3,1.1166666666666667
3,4,0,-3,1,0,1,-2,5,-1,0.95
-5,0,3,1,0,-1,-3,0,3,-5,-0.06666666666666671
-4,2,-4,-3,3,0,5,2,1,-1,0.7
5,0,3,-4,5,2,1,-4,1,3,3.066666666666667
-3,0,-2,5,5,-1,-4,-2,5,3,-1.6500000000000004
-4,-2,-2,1,-1,5,-3,-5,-5,-4,-2.033333333333333
-5,-4,3,-1,-4,1,1,1,0,-1,0.6333333333333333
3,2,-4,4,-5,1,-4,5,-4,-3,1.0
1,-4,-4,0,-5,1,0,5,5,2,2.2
1,4,-1,0,-1,5,-3,3,-5,5,-0.55
-1,-1,5,4,0,-2,1,2,-2,4,-0.7999999999999998
1,1,0,-5,1,-2,-2,-1,3,0,1.133333333333333
3,4,-2,2,1,-5,-1,-4,-1,-2,-1.3666666666666667
2,4,1,-4,1,-4,5,4,1,4,3.95
-5,-1,0,1,-4,0,0,4,1,5,1.0
4,-1,5,-1,-2,1,4,0,-5,4,-0.7499999999999998
-1,2,-4,-1,5,-4,4,3,-3,-3,-1.8833333333333333
-5,5,-2,0,1,4,-3,0,4,2,1.1666666666666667
-4,3,2,2,1,-3,-2,-2,2,3,1.583333333333333
2,0,2,-1,3,2,3,-2,-2,-5,-0.03333333333333349
-2,0,-3,-1,5,0,-5,-2,2,3,-1.4999999999999998
3,-3,2,-1,-4,-2,-4,-2,4,4,-1.5
5,0,5,-1,-5,-5,0,-3,1,5,-0.13333333333333325
4,5,5,0,-3,-1,5,-3,-2,-2,-1.8166666666666667
2,-1,0,-4,-4,-1,1,2,0,5,-0.3
-4,-2,3,4,5,1,-4,1,-5,-5,1.3833333333333333
4,3,-3,3,-1,5,3,4,-5,-2,-0.3333333333333334
2,4,3,1,5,-4,-2,-2,5,-3,0.8999999999999999
0,5,-3,4,-3,5,-2,-2,-3,-4,-1.5999999999999999
2,4,-5,-3,-4,-1,-4,-2,-5,4,-1.7333333333333332
-5,1,-3,-2,-2,-2,5,-5,-4,-5,-1.4833333333333332
-1,3,4,1,4,5,5,3,4,-3,1.4833333333333332
-3,-4,3,-3,1,-4,3,3,-3,0,0.49999999999999994
1,-4,-2,5,-5,4,-4,-4,3,-2,-0.16666666666666669
-2,-1,-4,2,4,-4,4,2,5,3,0.033333333333333326
3,-3,2,-2,-4,4,4,3,5,1,1.7833333333333332
-2,2,5,-1,4,0,-4,3,3,-3,-0.46666666666666673
4,3,4,3,-1,-1,-4,0,5,-1,-1.8833333333333335
2,3,-4,-2,5,4,5,1,-2,5,1.4333333333333331
-3,2,-1,-2,-2,5,0,-4,5,1,-0.6833333333333333
0,5,4,3,5,-4,1,-2,-1,2,0.7333333333333334
-4,-2,-5,-5,-2,-5,4,-3,3,0,-1.5999999999999999
5,0,-4,-4,3,2,0,0,5,4,0.9833333333333334
4,2,2,1,-1,-3,4,-1,3,-5,0.3
5,-4,-4,4,-4,3,-5,2,-4,-5,-0.1166666666666667
3,-5,2,5,0,-2,1,5,-5,2,1.8333333333333333
0,2,-3,4,1,-5,3,-5,-3,5,1.2166666666666668
3,0,-1,-2,-5,3,2,0,1,-4,0.21666666666666656
-2,3,1,-5,0,0,4,-5,5,0,0.8833333333333333
0,0,-4,0,-5,3,5,-1,-1,-2,-2.416666666666667
-1,-3,3,5,-5,4,0,4,-3,0,-0.8333333333333333
-3,3,3,4,-4,-1,1,-3,0,4,0.24999999999999994
0,4,1,-4,-5,5,-1,5,-4,-5,-0.25
5,-5,-5,2,-4,-3,3,2,-4,-1,-0.7
0,-3,2,-1,-5,3,3,3,5,-3,-0.16666666666666663
-2,3,-1,-4,-1,-3,1,3,2,-5,-1.1166666666666671
0,-1,4,0,3,-4,0,2,-2,-4,-0.9166666666666667
-3,-2,-5,5,-5,3,2,-3,0,4,-0.2833333333333332
-1,-1,2,2,-2,2,-4,-5,3,-1,-2.1166666666666667
-3,-1,1,-5,-2,4,2,4,-5,5,-0.033333333333333215
-4,-3,-2,5,-5,0,-1,-4,-2,4,-2.583333333333333
0,-2,1,2,-2,5,3,-5,-1,0,-0.16666666666666674
1,-3,-4,2,-3,0,-4,5,5,4,0.9833333333333334
-2,-4,3,4,-2,1,1,1,4,0,2.583333333333333
1,5,-3,2,0,5,4,-3,4,-1,0.7333333333333334
2,1,-5,2,-2,2,0,3,-1,3,1.4666666666666666
0,1,0,-1,-2,-1,2,-1,1,4,-0.75
4,-5,-3,4,0,1,-5,-1,2,1,1.2666666666666666
1,-2,4,-1,-1,0,-1,-2,5,-4,-2.8
4,-5,-1,-1,-3,-5,2,-1,2,0,-2.4833333333333334
2,-5,2,0,1,-2,-2,-5,-3,4,0.5166666666666668
-1,2,-4,-3,3,-3,1,3,1,1,2.25
4,2,0,1,2,3,-4,0,-1,3,1.6666666666666667
3,-3,2,-3,5,2,4,-5,-3,2,1.0833333333333335
-3,1,0,0,5,1,5,2,-4,-5,2.1166666666666667
-4,-1,-3,0,-3,5,4,-2,-5,-3,-2.5
-2,0,2,0,3,4,5,-2,-4,-2,-0.4666666666666668
0,1,-1,3,3,3,1,-2,5,5,1.9
5,-1,5,-1,-5,-4,2,-2,-3,4,-2.1333333333333333
3,-1,1,-5,4,-1,-4,1,1,1,2.1333333333333333
1,-4,-2,-2,-1,4,5,-2,5,4,-0.8500000000000001
1,-1,-3,-4,1,5,2,4,-5,0,1.1666666666666667
-3,-4,2,-2,2,-2,-4,1,-5,0,-0.03333333333333327
4,1,-3,-1,-4,2,-3,3,1,5,1.3666666666666667
-3,-4,4,-5,0,-4,5,4,2,2,0.6666666666666667
-1,2,-2,2,0,-4,0,-1,1,5,-0.55
1,-2,-4,-5,-5,2,-1,2,5,-5,-0.15000000000000002
-3,-4,-2,2,2,3,0,1,3,-3,1.25
-2,-3,0,1,-3,4,0,-1,-3,-2,-1.7499999999999998
-5,-4,5,-3,-3,-5,-5,0,4,5,-0.8666666666666665
-3,2,2,-2,3,3,-2,3,-1,-5,-0.5333333333333334
-1,4,-4,-2,5,4,5,-5,-4,3,-0.9666666666666668
1,1,0,-1,-3,-3,4,-1,2,5,0.2833333333333335
2,2,2,1,3,4,-5,5,-3,-5,2.55
1,4,0,5,0,4,-4,4,-5,-1,0.5
0,4,3,-3,-5,4,1,-1,-3,5,0.16666666666666652
-5,1,1,-1,-1,2,-2,-1,2,0,-0.7
2,-5,-4,0,5,4,-4,3,-2,1,1.0833333333333333
3,0,-2,0,-1,-2,3,3,4,5,-0.5500000000000003
-1,0,1,0,-5,2,-4,-4,-4,-3,-0.7833333333333333
-1,4,3,4,5,-2,3,-5,-3,-2,-1.1666666666666667
-4,1,4,5,-2,-3,4,-3,-4,1,1.0333333333333334
1,5,-4,-3,0,-2,-5,0,-3,-2,-0.9166666666666666
-5,-4,-2,4,-3,4,1,-1,-2,1,-0.2833333333333332
0,-1,4,-3,-2,-2,-3,3,-1,2,-2.583333333333333
1,5,-4,5,4,2,4,1,3,-2,2.9833333333333334
0,-1,-3,-3,-5,5,0,-1,1,0,-1.6666666666666665
2,0,5,-1,-5,3,0,5,-3,3,0.033333333333333326
-1,5,3,2,-5,-4,1,2,1,-1,1.083333333333333
3,2,3,-1,3,-3,-2,4,-1,-2,-1.5833333333333335
5,-4,5,-1,-3,0,4,-1,0,3,-1.6
-2,-1,0,1,-4,1,-3,4,3,0,0.5
-4,1,2,-3,4,-5,3,5,0,-3,1.1666666666666667
-5,1,-3,1,-4,-2,-5,3,-1,-2,-0.6499999999999999
-2,4,-1,-3,-5,5,5,-5,0,-3,-1.9166666666666665
-4,-2,0,1,0,3,-2,0,-1,-1,-1.9166666666666667
-5,-5,-5,-4,0,-3,-1,-3,-3,-4,-3.1000000000000005
5,0,3,-5,5,-3,-3,-5,-2,2,-0.33333333333333326
-4,3,-3,0,3,2,0,-3,-5,5,0.24999999999999994
-4,4,-3,-1,0,-1,4,-4,-1,-2,-3.833333333333333
5,4,1,2,-3,5,0,2,-1,-2,0.8166666666666664
-3,-2,5,1,-5,-3,-4,2,-4,5,0.03333333333333338
-5,2,1,1,5,-4,2,1,-3,3,3.75
2,-5,-2,0,4,2,-5,4,-4,0,0.3500000000000001
-2,-2,4,-1,-5,-5,-2,-1,0,1,-2.65
0,-4,5,5,2,2,5,-2,-2,4,0.5999999999999999
-4,-4,3,2,-4,2,-5,4,-1,1,0.6333333333333333
-3,3,-5,1,-2,2,-4,-3,-2,3,0.050000000000000044
5,3,3,0,5,1,-2,2,-5,-1,0.8666666666666665
3,-4,-4,4,5,3,1,-5,4,0,1.6666666666666667
-3,-5,-4,-4,-2,-3,-2,-3,4,-4,-2.6999999999999997
-5,3,0,-4,-3,-5,1,1,-2,5,1.05
0,4,3,5,2,0,-5,1,5,-3,1.95
4,3,-1,2,-2,-5,-4,-3,-4,4,-1.2
-4,-2,5,-5,-1,4,4,-3,-3,-2,-2.4166666666666665
0,3,-3,4,3,5,2,0,5,0,1.4833333333333332
1,1,-1,-5,-5,-2,5,-4,-2,-3,-0.7833333333333332
